state_name,district_name,year,month,total_rainfall_mm,rainy_days,data_days,lpa_mm,departure_pct,anomaly_category
Telangana,Mahabubnagar,2023,6,64.22789480819999,5,26,76.81,-16.38,Below Normal
Telangana,Mahabubnagar,2023,7,254.11576331359998,13,23,168.28,51.01,Large Excess
Telangana,Mahabubnagar,2023,8,14.505527661,2,23,77.9,-81.38,Large Deficit
Telangana,Mahabubnagar,2023,9,134.6845133291,6,22,107.4,25.4,Large Excess
Telangana,Mahabubnagar,2023,10,4.3682639965000005,1,27,52.59,-91.69,Large Deficit
Telangana,Mahabubnagar,2023,11,11.8968149358,3,26,13.93,-14.6,Below Normal
Telangana,Mahabubnagar,2023,12,1.4689763495000001,0,29,2.5,-41.28,Large Deficit
Telangana,Mahabubnagar,2024,1,0.0,0,3,4.9,-100.0,Large Deficit
Telangana,Mancherial,2018,1,0.0,0,27,6.65,-100.0,Large Deficit
Telangana,Mancherial,2018,2,0.0,0,23,3.88,-100.0,Large Deficit
Telangana,Mancherial,2018,3,0.898550797,0,28,11.14,-91.93,Large Deficit
Telangana,Mancherial,2018,4,6.626168648,1,22,10.43,-36.47,Large Deficit
Telangana,Mancherial,2018,5,5.36147446,0,24,20.81,-74.24,Large Deficit
Telangana,Mancherial,2018,6,52.972540122000005,4,20,110.06,-51.87,Large Deficit
Telangana,Mancherial,2018,7,200.262263838,14,28,371.6,-46.11,Large Deficit
Telangana,Mancherial,2018,8,295.848995313,18,27,192.22,53.91,Large Excess
Telangana,Mancherial,2018,9,400.72931963,16,22,209.94,90.88,Large Excess
Telangana,Mancherial,2018,10,101.10413650299999,5,27,48.83,107.06,Large Excess
Telangana,Mancherial,2018,11,0.062975829,0,26,3.86,-98.37,Large Deficit
Telangana,Mancherial,2018,12,0.0,0,27,1.82,-100.0,Large Deficit
Telangana,Mancherial,2019,1,29.91663241,2,24,6.65,349.86,Large Excess
Telangana,Mancherial,2019,2,0.458083639,0,23,3.88,-88.2,Large Deficit
Telangana,Mancherial,2019,3,7.511791971000001,1,26,11.14,-32.58,Large Deficit
Telangana,Mancherial,2019,4,2.363179598,0,23,10.43,-77.34,Large Deficit
Telangana,Mancherial,2019,5,3.9011588890000004,1,23,20.81,-81.25,Large Deficit
Telangana,Mancherial,2019,6,72.69547234800001,7,22,110.06,-33.95,Large Deficit
Telangana,Mancherial,2019,7,320.579983009,16,25,371.6,-13.73,Below Normal
Telangana,Mancherial,2019,8,383.401577201,19,26,192.22,99.46,Large Excess
Telangana,Mancherial,2019,9,225.629500973,15,22,209.94,7.47,Above Normal
Telangana,Mancherial,2019,10,106.456984983,11,27,48.83,118.02,Large Excess
Telangana,Mancherial,2019,11,3.1160657250000003,0,26,3.86,-19.37,Below Normal
Telangana,Mancherial,2019,12,0.673946319,0,22,1.82,-62.93,Large Deficit
Telangana,Mancherial,2020,1,2.710783307,1,26,6.65,-59.24,Large Deficit
Telangana,Mancherial,2020,2,22.384223287999998,1,18,3.88,476.81,Large Excess
Telangana,Mancherial,2020,3,25.307124987,3,27,11.14,127.15,Large Excess
Telangana,Mancherial,2020,4,13.996199469,2,26,10.43,34.18,Large Excess
Telangana,Mancherial,2020,5,7.022072753,1,26,20.81,-66.26,Large Deficit
Telangana,Mancherial,2020,6,127.145988156,12,24,110.06,15.52,Above Normal
Telangana,Mancherial,2020,7,237.874805233,16,24,371.6,-35.99,Large Deficit
Telangana,Mancherial,2020,8,0.278053625,0,21,192.22,-99.86,Large Deficit
Telangana,Mancherial,2020,9,1.727249815,0,24,209.94,-99.18,Large Deficit
Telangana,Mancherial,2020,10,18.182878107,3,22,48.83,-62.76,Large Deficit
Telangana,Mancherial,2020,11,3.179147841,1,23,3.86,-17.74,Below Normal
Telangana,Mancherial,2020,12,0.711075923,0,27,1.82,-60.89,Large Deficit
Telangana,Mancherial,2021,1,0.502109063,0,23,6.65,-92.45,Large Deficit
Telangana,Mancherial,2021,2,0.441950688,0,20,3.88,-88.61,Large Deficit
Telangana,Mancherial,2021,3,0.0,0,23,11.14,-100.0,Large Deficit
Telangana,Mancherial,2021,4,10.524242379,2,24,10.43,0.9,Normal
Telangana,Mancherial,2021,5,25.236541592000002,4,23,20.81,21.27,Large Excess
Telangana,Mancherial,2021,6,194.706787817,12,24,110.06,76.91,Large Excess
Telangana,Mancherial,2021,7,261.994497485,17,27,371.6,-29.5,Large Deficit
Telangana,Mancherial,2021,8,111.501957001,12,25,192.22,-41.99,Large Deficit
Telangana,Mancherial,2021,9,203.60651291300002,14,23,209.94,-3.02,Normal
Telangana,Mancherial,2021,10,22.684447403,2,26,48.83,-53.54,Large Deficit
Telangana,Mancherial,2021,11,16.544967071000002,1,26,3.86,328.11,Large Excess
Telangana,Mancherial,2021,12,0.398112121,0,22,1.82,-78.1,Large Deficit
Telangana,Mancherial,2022,1,13.332450735,2,22,6.65,100.48,Large Excess
Telangana,Mancherial,2022,2,0.0,0,23,3.88,-100.0,Large Deficit
Telangana,Mancherial,2022,3,0.40414867,0,28,11.14,-96.37,Large Deficit
Telangana,Mancherial,2022,4,0.022186765,0,19,10.43,-99.79,Large Deficit
Telangana,Mancherial,2022,5,19.111585087999998,2,23,20.81,-8.17,Below Normal
Telangana,Mancherial,2022,6,128.703335261,10,28,110.06,16.94,Above Normal
Telangana,Mancherial,2022,7,730.231285144,22,26,371.6,96.51,Large Excess
Telangana,Mancherial,2022,8,222.19368078,13,26,192.22,15.59,Above Normal
Telangana,Mancherial,2022,9,175.972749313,11,20,209.94,-16.18,Below Normal
Telangana,Mancherial,2022,10,36.6099540308,6,24,48.83,-25.02,Large Deficit
Telangana,Mancherial,2022,11,0.0,0,24,3.86,-100.0,Large Deficit
Telangana,Mancherial,2022,12,5.2711195876,1,26,1.82,189.94,Large Excess
Telangana,Mancherial,2023,1,0.089801131,0,26,6.65,-98.65,Large Deficit
Telangana,Mancherial,2023,2,0.0,0,21,3.88,-100.0,Large Deficit
Telangana,Mancherial,2023,3,32.7247002035,2,23,11.14,193.73,Large Excess
Telangana,Mancherial,2023,4,29.0526737664,5,25,10.43,178.53,Large Excess
Telangana,Mancherial,2023,5,64.2324215272,3,25,20.81,208.65,Large Excess
Telangana,Mancherial,2023,6,84.1456452577,7,28,110.06,-23.55,Large Deficit
Telangana,Mancherial,2023,7,478.64709828369996,18,24,371.6,28.81,Large Excess
Telangana,Mancherial,2023,8,140.11029491300002,10,24,192.22,-27.11,Large Deficit
Telangana,Mancherial,2023,9,251.9873950251,15,23,209.94,20.03,Large Excess
Telangana,Mancherial,2023,10,7.9290423944,1,27,48.83,-83.76,Large Deficit
Telangana,Mancherial,2023,11,0.2848245852,0,21,3.86,-92.63,Large Deficit
Telangana,Mancherial,2023,12,3.8538769623999998,1,26,1.82,111.98,Large Excess
Telangana,Mancherial,2024,1,0.0,0,3,6.65,-100.0,Large Deficit
Telangana,Medak,2018,1,0.0,0,23,5.33,-100.0,Large Deficit
Telangana,Medak,2018,2,0.0,0,24,2.39,-100.0,Large Deficit
Telangana,Medak,2018,3,0.002336514,0,26,11.74,-99.98,Large Deficit
Telangana,Medak,2018,4,0.0,0,26,10.42,-100.0,Large Deficit
Telangana,Medak,2018,5,27.947557822000004,3,23,39.95,-30.04,Large Deficit
Telangana,Medak,2018,6,22.547342431,4,26,94.64,-76.18,Large Deficit
Telangana,Medak,2018,7,128.066872645,11,26,301.27,-57.49,Large Deficit
Telangana,Medak,2018,8,95.857475181,11,25,103.13,-7.06,Below Normal
Telangana,Medak,2018,9,142.484727401,9,21,162.67,-12.41,Below Normal
Telangana,Medak,2018,10,68.104281095,7,28,70.05,-2.77,Normal
Telangana,Medak,2018,11,15.554259131,2,23,9.93,56.67,Large Excess
Telangana,Medak,2018,12,0.0,0,27,2.81,-100.0,Large Deficit
Telangana,Medak,2019,1,27.006168013999996,2,25,5.33,406.85,Large Excess
Telangana,Medak,2019,2,1.860498482,0,22,2.39,-22.27,Large Deficit
Telangana,Medak,2019,3,1.726791192,0,27,11.74,-85.29,Large Deficit
Telangana,Medak,2019,4,5.015445871,0,24,10.42,-51.89,Large Deficit
Telangana,Medak,2019,5,14.542808268,2,25,39.95,-63.59,Large Deficit
Telangana,Medak,2019,6,78.511559748,8,24,94.64,-17.04,Below Normal
Telangana,Medak,2019,7,145.838599346,14,25,301.27,-51.59,Large Deficit
Telangana,Medak,2019,8,174.736689404,11,21,103.13,69.43,Large Excess
Telangana,Medak,2019,9,310.250108013,17,28,162.67,90.73,Large Excess
Telangana,Medak,2019,10,171.413923783,17,27,70.05,144.71,Large Excess
Telangana,Medak,2019,11,1.5475776140000002,0,24,9.93,-84.41,Large Deficit
Telangana,Medak,2019,12,0.351386423,0,24,2.81,-87.51,Large Deficit
Telangana,Medak,2020,1,2.848181758,0,27,5.33,-46.55,Large Deficit
Telangana,Medak,2020,2,11.512472805,1,25,2.39,380.97,Large Excess
Telangana,Medak,2020,3,53.892377711,3,27,11.74,358.99,Large Excess
Telangana,Medak,2020,4,21.600482892000002,3,22,10.42,107.21,Large Excess
Telangana,Medak,2020,5,51.085941314,4,25,39.95,27.89,Large Excess
Telangana,Medak,2020,6,113.330812925,8,24,94.64,19.75,Above Normal
Telangana,Medak,2020,7,219.359630821,14,25,301.27,-27.19,Large Deficit
Telangana,Medak,2020,8,0.0,0,23,103.13,-100.0,Large Deficit
Telangana,Medak,2020,9,11.512472805,1,22,162.67,-92.92,Large Deficit
Telangana,Medak,2020,10,55.822400884000004,3,25,70.05,-20.31,Large Deficit
Telangana,Medak,2020,11,0.373471599,0,19,9.93,-96.24,Large Deficit
Telangana,Medak,2020,12,11.44543511,1,23,2.81,306.95,Large Excess
Telangana,Medak,2021,1,0.304021755,0,24,5.33,-94.29,Large Deficit
Telangana,Medak,2021,2,0.988675007,0,22,2.39,-58.7,Large Deficit
Telangana,Medak,2021,3,0.0,0,24,11.74,-100.0,Large Deficit
Telangana,Medak,2021,4,5.874279606,0,25,10.42,-43.65,Large Deficit
Telangana,Medak,2021,5,28.544261087,5,26,39.95,-28.54,Large Deficit
Telangana,Medak,2021,6,207.795418202,14,24,94.64,119.56,Large Excess
Telangana,Medak,2021,7,332.078864562,13,29,301.27,10.23,Above Normal
Telangana,Medak,2021,8,187.90952968300002,11,24,103.13,82.2,Large Excess
Telangana,Medak,2021,9,205.28213331,12,26,162.67,26.2,Large Excess
Telangana,Medak,2021,10,45.154526519,5,26,70.05,-35.54,Large Deficit
Telangana,Medak,2021,11,26.328214629999998,1,23,9.93,165.19,Large Excess
Telangana,Medak,2021,12,0.0,0,21,2.81,-100.0,Large Deficit
Telangana,Medak,2022,1,6.994977865,1,23,5.33,31.28,Large Excess
Telangana,Medak,2022,2,0.0,0,24,2.39,-100.0,Large Deficit
Telangana,Medak,2022,3,0.004302008,0,23,11.74,-99.96,Large Deficit
Telangana,Medak,2022,4,7.0792565100000004,1,26,10.42,-32.09,Large Deficit
Telangana,Medak,2022,5,56.420876027000006,3,28,39.95,41.24,Large Excess
Telangana,Medak,2022,6,69.922620955,7,20,94.64,-26.12,Large Deficit
Telangana,Medak,2022,7,513.665316699,21,30,301.27,70.5,Large Excess
Telangana,Medak,2022,8,101.488877816,11,23,103.13,-1.6,Normal
Telangana,Medak,2022,9,192.26546116999998,12,26,162.67,18.2,Above Normal
Telangana,Medak,2022,10,79.140195159,7,22,70.05,12.98,Above Normal
Telangana,Medak,2022,11,0.0301483431,0,26,9.93,-99.7,Large Deficit
Telangana,Medak,2022,12,1.3065467065999998,0,23,2.81,-53.54,Large Deficit
Telangana,Medak,2023,1,0.1442417907,0,22,5.33,-97.29,Large Deficit
Telangana,Medak,2023,2,0.0,0,24,2.39,-100.0,Large Deficit
Telangana,Medak,2023,3,14.8227004456,2,27,11.74,26.24,Large Excess
Telangana,Medak,2023,4,22.9774584355,3,19,10.42,120.42,Large Excess
Telangana,Medak,2023,5,61.1376176737,6,24,39.95,53.05,Large Excess
Telangana,Medak,2023,6,75.7520441275,8,25,94.64,-19.96,Below Normal
Telangana,Medak,2023,7,468.616725912,18,26,301.27,55.55,Large Excess
Telangana,Medak,2023,8,58.8143600198,5,26,103.13,-42.97,Large Deficit
Telangana,Medak,2023,9,114.2028050812,9,22,162.67,-29.79,Large Deficit
Telangana,Medak,2023,10,0.6520691551,0,25,70.05,-99.07,Large Deficit
Telangana,Medak,2023,11,15.734799835099999,2,23,9.93,58.49,Large Excess
Telangana,Medak,2023,12,3.7714253446000003,1,24,2.81,34.1,Large Excess
Telangana,Medak,2024,1,0.0,0,3,5.33,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2018,1,0.0,0,27,6.63,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2018,2,0.0,0,21,2.7,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2018,3,0.0,0,25,9.93,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2018,4,3.262336175,1,20,14.26,-77.12,Large Deficit
Telangana,Medchal Malkajgiri,2018,5,37.828649313,3,25,29.63,27.66,Large Excess
Telangana,Medchal Malkajgiri,2018,6,58.329507857,4,25,95.16,-38.7,Large Deficit
Telangana,Medchal Malkajgiri,2018,7,133.825559025,8,26,186.62,-28.29,Large Deficit
Telangana,Medchal Malkajgiri,2018,8,45.329826308,7,23,56.74,-20.11,Large Deficit
Telangana,Medchal Malkajgiri,2018,9,90.546657719,8,26,150.94,-40.01,Large Deficit
Telangana,Medchal Malkajgiri,2018,10,71.250867903,7,21,56.3,26.55,Large Excess
Telangana,Medchal Malkajgiri,2018,11,19.060753959,1,25,9.98,91.08,Large Excess
Telangana,Medchal Malkajgiri,2018,12,0.0,0,27,2.84,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2019,1,9.5442658,1,22,6.63,43.85,Large Excess
Telangana,Medchal Malkajgiri,2019,2,0.675549372,0,21,2.7,-74.97,Large Deficit
Telangana,Medchal Malkajgiri,2019,3,0.256352415,0,21,9.93,-97.42,Large Deficit
Telangana,Medchal Malkajgiri,2019,4,9.856641017,0,24,14.26,-30.86,Large Deficit
Telangana,Medchal Malkajgiri,2019,5,21.731388162000002,2,24,29.63,-26.66,Large Deficit
Telangana,Medchal Malkajgiri,2019,6,86.86726070499999,6,23,95.16,-8.71,Below Normal
Telangana,Medchal Malkajgiri,2019,7,89.322672823,10,23,186.62,-52.14,Large Deficit
Telangana,Medchal Malkajgiri,2019,8,85.730042732,8,25,56.74,51.09,Large Excess
Telangana,Medchal Malkajgiri,2019,9,195.576937674,11,22,150.94,29.57,Large Excess
Telangana,Medchal Malkajgiri,2019,10,195.648213304,19,28,56.3,247.5,Large Excess
Telangana,Medchal Malkajgiri,2019,11,0.265396174,0,26,9.98,-97.34,Large Deficit
Telangana,Medchal Malkajgiri,2019,12,2.218661131,0,23,2.84,-21.8,Large Deficit
Telangana,Medchal Malkajgiri,2020,1,1.400388293,0,24,6.63,-78.89,Large Deficit
Telangana,Medchal Malkajgiri,2020,2,4.163192029,1,24,2.7,54.24,Large Excess
Telangana,Medchal Malkajgiri,2020,3,6.106966389,1,22,9.93,-38.5,Large Deficit
Telangana,Medchal Malkajgiri,2020,4,29.273601682,3,26,14.26,105.34,Large Excess
Telangana,Medchal Malkajgiri,2020,5,16.178915843,1,26,29.63,-45.4,Large Deficit
Telangana,Medchal Malkajgiri,2020,6,123.51889028999999,9,25,95.16,29.81,Large Excess
Telangana,Medchal Malkajgiri,2020,7,79.486129428,7,24,186.62,-57.41,Large Deficit
Telangana,Medchal Malkajgiri,2020,8,0.0,0,26,56.74,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2020,9,4.216633919,1,23,150.94,-97.21,Large Deficit
Telangana,Medchal Malkajgiri,2020,10,7.0268717899999995,1,28,56.3,-87.52,Large Deficit
Telangana,Medchal Malkajgiri,2020,11,0.0,0,25,9.98,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2020,12,0.76049115,0,28,2.84,-73.19,Large Deficit
Telangana,Medchal Malkajgiri,2021,1,0.459284955,0,22,6.63,-93.08,Large Deficit
Telangana,Medchal Malkajgiri,2021,2,11.35613279,1,24,2.7,320.73,Large Excess
Telangana,Medchal Malkajgiri,2021,3,0.0,0,25,9.93,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2021,4,0.139685734,0,22,14.26,-99.02,Large Deficit
Telangana,Medchal Malkajgiri,2021,5,40.324995236,6,24,29.63,36.09,Large Excess
Telangana,Medchal Malkajgiri,2021,6,136.365005336,9,23,95.16,43.31,Large Excess
Telangana,Medchal Malkajgiri,2021,7,242.186241961,10,26,186.62,29.78,Large Excess
Telangana,Medchal Malkajgiri,2021,8,109.990352688,9,27,56.74,93.85,Large Excess
Telangana,Medchal Malkajgiri,2021,9,258.053663598,11,23,150.94,70.96,Large Excess
Telangana,Medchal Malkajgiri,2021,10,34.528447155,2,24,56.3,-38.67,Large Deficit
Telangana,Medchal Malkajgiri,2021,11,35.195211506,6,28,9.98,252.83,Large Excess
Telangana,Medchal Malkajgiri,2021,12,0.040399038,0,23,2.84,-98.58,Large Deficit
Telangana,Medchal Malkajgiri,2022,1,33.977992734000004,2,26,6.63,412.12,Large Excess
Telangana,Medchal Malkajgiri,2022,2,0.0,0,23,2.7,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2022,3,0.005470703,0,22,9.93,-99.94,Large Deficit
Telangana,Medchal Malkajgiri,2022,4,5.9308635039999995,1,22,14.26,-58.4,Large Deficit
Telangana,Medchal Malkajgiri,2022,5,4.804900265,1,25,29.63,-83.78,Large Deficit
Telangana,Medchal Malkajgiri,2022,6,85.811678604,8,22,95.16,-9.82,Below Normal
Telangana,Medchal Malkajgiri,2022,7,238.813524421,15,23,186.62,27.97,Large Excess
Telangana,Medchal Malkajgiri,2022,10,28.6048046261,4,14,56.3,-49.19,Large Deficit
Telangana,Medchal Malkajgiri,2022,11,0.8948655415,0,26,9.98,-91.03,Large Deficit
Telangana,Medchal Malkajgiri,2022,12,4.7279001174,0,29,2.84,66.65,Large Excess
Telangana,Medchal Malkajgiri,2023,1,1.0615028246,0,23,6.63,-84.0,Large Deficit
Telangana,Medchal Malkajgiri,2023,2,0.0,0,24,2.7,-100.0,Large Deficit
Telangana,Medchal Malkajgiri,2023,3,53.21083035939999,2,23,9.93,435.86,Large Excess
Telangana,Medchal Malkajgiri,2023,4,37.0722886745,3,22,14.26,160.05,Large Excess
Telangana,Medchal Malkajgiri,2023,5,56.9243796267,3,25,29.63,92.1,Large Excess
Telangana,Medchal Malkajgiri,2023,6,80.042260494,6,25,95.16,-15.88,Below Normal
Telangana,Medchal Malkajgiri,2023,7,336.0661214806,14,23,186.62,80.08,Large Excess
Telangana,Medchal Malkajgiri,2023,8,42.6483545078,5,27,56.74,-24.84,Large Deficit
Telangana,Medchal Malkajgiri,2023,9,206.3308594294,11,22,150.94,36.69,Large Excess
Telangana,Medchal Malkajgiri,2023,10,0.7552007777,0,25,56.3,-98.66,Large Deficit
Telangana,Medchal Malkajgiri,2023,11,4.4345964508,1,22,9.98,-55.54,Large Deficit
Telangana,Medchal Malkajgiri,2023,12,9.2747406044,1,24,2.84,226.92,Large Excess
Telangana,Medchal Malkajgiri,2024,1,0.0,0,3,6.63,-100.0,Large Deficit
Telangana,Medchal-Malkajgiri,2022,7,13.678732635000001,1,2,13.68,0.0,Normal
Telangana,Medchal-Malkajgiri,2022,8,83.200024202,8,24,83.2,0.0,Normal
Telangana,Medchal-Malkajgiri,2022,9,140.66812571,10,27,140.67,0.0,Normal
Telangana,Medchal-Malkajgiri,2022,10,51.953676639,4,11,51.95,0.0,Normal
Telangana,Mulugu,2018,1,0.0,0,26,7.2,-100.0,Large Deficit
Telangana,Mulugu,2018,2,0.0,0,27,1.21,-100.0,Large Deficit
Telangana,Mulugu,2018,3,0.004087296,0,26,17.64,-99.98,Large Deficit
Telangana,Mulugu,2018,4,5.0435790119999995,1,25,22.21,-77.29,Large Deficit
Telangana,Mulugu,2018,5,19.323365187,2,26,30.31,-36.24,Large Deficit
Telangana,Mulugu,2018,6,43.188703372,3,24,116.25,-62.85,Large Deficit
Telangana,Mulugu,2018,7,195.582438403,11,28,395.62,-50.56,Large Deficit
Telangana,Mulugu,2018,8,322.309596061,18,27,247.01,30.48,Large Excess
Telangana,Mulugu,2018,9,435.91682374100003,16,23,258.95,68.34,Large Excess
Telangana,Mulugu,2018,10,99.045952826,9,29,76.31,29.8,Large Excess
Telangana,Mulugu,2018,11,15.762086631,2,26,12.71,24.05,Large Excess
Telangana,Mulugu,2018,12,10.946606547,1,25,17.56,-37.66,Large Deficit
Telangana,Mulugu,2019,1,27.262752132,2,24,7.2,278.71,Large Excess
Telangana,Mulugu,2019,2,1.069961189,0,24,1.21,-11.61,Below Normal
Telangana,Mulugu,2019,3,4.891187233,1,25,17.64,-72.28,Large Deficit
Telangana,Mulugu,2019,4,22.933706741,6,27,22.21,3.26,Normal
Telangana,Mulugu,2019,5,19.497111065,3,26,30.31,-35.67,Large Deficit
Telangana,Mulugu,2019,6,55.905568852,5,22,116.25,-51.91,Large Deficit
Telangana,Mulugu,2019,7,360.531566548,15,26,395.62,-8.87,Below Normal
Telangana,Mulugu,2019,8,542.869039548,21,28,247.01,119.77,Large Excess
Telangana,Mulugu,2019,9,181.939171431,18,23,258.95,-29.74,Large Deficit
Telangana,Mulugu,2019,10,227.87567638500002,15,26,76.31,198.62,Large Excess
Telangana,Mulugu,2019,11,1.5499856090000002,0,25,12.71,-87.8,Large Deficit
Telangana,Mulugu,2019,12,3.563929735,1,25,17.56,-79.7,Large Deficit
Telangana,Mulugu,2020,1,3.023353286,1,27,7.2,-58.0,Large Deficit
Telangana,Mulugu,2020,2,0.7013569860000001,0,22,1.21,-42.06,Large Deficit
Telangana,Mulugu,2020,3,9.254479012000001,2,25,17.64,-47.55,Large Deficit
Telangana,Mulugu,2020,4,27.959305159,3,25,22.21,25.88,Large Excess
Telangana,Mulugu,2020,5,18.170262776,2,23,30.31,-40.04,Large Deficit
Telangana,Mulugu,2020,6,250.211484017,13,24,116.25,115.23,Large Excess
Telangana,Mulugu,2020,7,378.01134633,19,30,395.62,-4.45,Normal
Telangana,Mulugu,2020,8,0.469605131,0,22,247.01,-99.81,Large Deficit
Telangana,Mulugu,2020,9,14.216410328999999,1,25,258.95,-94.51,Large Deficit
Telangana,Mulugu,2020,10,7.000998987,1,25,76.31,-90.83,Large Deficit
Telangana,Mulugu,2020,11,3.023353286,1,26,12.71,-76.21,Large Deficit
Telangana,Mulugu,2020,12,14.686015459999998,1,29,17.56,-16.36,Below Normal
Telangana,Mulugu,2021,1,0.040087189,0,21,7.2,-99.44,Large Deficit
Telangana,Mulugu,2021,2,5.491421818,1,20,1.21,353.67,Large Excess
Telangana,Mulugu,2021,3,0.0,0,23,17.64,-100.0,Large Deficit
Telangana,Mulugu,2021,4,46.941763348,6,24,22.21,111.35,Large Excess
Telangana,Mulugu,2021,5,64.646408444,7,26,30.31,113.31,Large Excess
Telangana,Mulugu,2021,6,127.236584652,11,20,116.25,9.45,Above Normal
Telangana,Mulugu,2021,7,305.59936541400003,12,23,395.62,-22.75,Large Deficit
Telangana,Mulugu,2021,8,191.025118536,17,28,247.01,-22.67,Large Deficit
Telangana,Mulugu,2021,9,375.167408468,17,27,258.95,44.88,Large Excess
Telangana,Mulugu,2021,10,40.553987588,4,20,76.31,-46.86,Large Deficit
Telangana,Mulugu,2021,11,36.433398927,2,26,12.71,186.74,Large Excess
Telangana,Mulugu,2021,12,1.110647538,0,22,17.56,-93.67,Large Deficit
Telangana,Mulugu,2022,1,20.065805592,2,22,7.2,178.74,Large Excess
Telangana,Mulugu,2022,2,0.0,0,25,1.21,-100.0,Large Deficit
Telangana,Mulugu,2022,3,0.001876588,0,24,17.64,-99.99,Large Deficit
Telangana,Mulugu,2022,4,7.798852127,1,25,22.21,-64.89,Large Deficit
Telangana,Mulugu,2022,5,21.0527503376,4,21,30.31,-30.53,Large Deficit
Telangana,Mulugu,2022,6,185.54566082600002,11,23,116.25,59.6,Large Excess
Telangana,Mulugu,2022,7,607.584953981,20,25,395.62,53.58,Large Excess
Telangana,Mulugu,2022,8,267.941999979,14,24,247.01,8.47,Above Normal
Telangana,Mulugu,2022,9,295.720986788,13,25,258.95,14.2,Above Normal
Telangana,Mulugu,2022,10,74.8055722082,8,24,76.31,-1.97,Normal
Telangana,Mulugu,2022,11,0.5191294395,0,24,12.71,-95.91,Large Deficit
Telangana,Mulugu,2022,12,1.982410639,0,21,17.56,-88.71,Large Deficit
Telangana,Mulugu,2023,1,0.0,0,24,7.2,-100.0,Large Deficit
Telangana,Mulugu,2023,2,0.0,0,21,1.21,-100.0,Large Deficit
Telangana,Mulugu,2023,3,91.7098320658,5,30,17.64,419.79,Large Excess
Telangana,Mulugu,2023,4,22.5863824454,3,25,22.21,1.69,Normal
Telangana,Mulugu,2023,5,39.1452926438,4,27,30.31,29.17,Large Excess
Telangana,Mulugu,2023,6,35.4313376728,5,23,116.25,-69.52,Large Deficit
Telangana,Mulugu,2023,7,526.4045605901,21,26,395.62,33.06,Large Excess
Telangana,Mulugu,2023,8,157.4547201474,13,28,247.01,-36.26,Large Deficit
Telangana,Mulugu,2023,9,250.7295246485,18,23,258.95,-3.17,Normal
Telangana,Mulugu,2023,10,8.5687269287,2,26,76.31,-88.77,Large Deficit
Telangana,Mulugu,2023,11,18.9476680194,2,21,12.71,49.12,Large Excess
Telangana,Mulugu,2023,12,73.0604604157,2,27,17.56,316.1,Large Excess
Telangana,Mulugu,2024,1,0.0,0,3,7.2,-100.0,Large Deficit
Telangana,Nagarkurnool,2018,1,0.0,0,24,7.13,-100.0,Large Deficit
Telangana,Nagarkurnool,2018,2,0.0,0,24,0.9,-100.0,Large Deficit
Telangana,Nagarkurnool,2018,3,0.0,0,24,1.31,-100.0,Large Deficit
Telangana,Nagarkurnool,2018,4,13.330970355,1,26,15.98,-16.57,Below Normal
Telangana,Nagarkurnool,2018,5,10.306845917,1,23,36.77,-71.97,Large Deficit
Telangana,Nagarkurnool,2018,6,19.016883389,3,24,75.73,-74.89,Large Deficit
Telangana,Nagarkurnool,2018,7,52.8020263,7,22,132.83,-60.25,Large Deficit
Telangana,Nagarkurnool,2018,8,65.419777629,7,24,61.6,6.19,Above Normal
Telangana,Nagarkurnool,2018,9,54.224559031,6,24,98.07,-44.71,Large Deficit
Telangana,Nagarkurnool,2018,10,85.552341998,7,29,56.9,50.35,Large Excess
Telangana,Nagarkurnool,2018,11,17.478988105000003,2,26,14.75,18.53,Above Normal
Telangana,Nagarkurnool,2018,12,2.797345159,0,20,8.18,-65.79,Large Deficit
Telangana,Nagarkurnool,2019,1,30.204977151,3,22,7.13,323.9,Large Excess
Telangana,Nagarkurnool,2019,2,0.319430368,0,25,0.9,-64.42,Large Deficit
Telangana,Nagarkurnool,2019,3,0.060564485,0,21,1.31,-95.37,Large Deficit
Telangana,Nagarkurnool,2019,4,11.764029695,1,24,15.98,-26.38,Large Deficit
Telangana,Nagarkurnool,2019,5,9.711349144,1,23,36.77,-73.59,Large Deficit
Telangana,Nagarkurnool,2019,6,87.82942614999999,10,26,75.73,15.97,Above Normal
Telangana,Nagarkurnool,2019,7,111.098063835,12,23,132.83,-16.36,Below Normal
Telangana,Nagarkurnool,2019,8,105.473779623,10,21,61.6,71.21,Large Excess
Telangana,Nagarkurnool,2019,9,130.59664877,13,25,98.07,33.17,Large Excess
Telangana,Nagarkurnool,2019,10,107.8161005,12,24,56.9,89.47,Large Excess
Telangana,Nagarkurnool,2019,11,4.997266845,0,23,14.75,-66.11,Large Deficit
Telangana,Nagarkurnool,2019,12,1.521946115,0,27,8.18,-81.39,Large Deficit
Telangana,Nagarkurnool,2020,1,2.113792955,0,24,7.13,-70.33,Large Deficit
